CustomerID,FirstName,LastName,City,Country,Phone,OrderID,OrderDate,OrderNumber,TotalAmount,ProductID,ProductName,UnitPrice,Package,IsDiscontinued,SupplierID,CompanyName,ContactName,City,Country,Phone,Fax
62,L?cia,Carvalho,Sao Paulo,Brazil,(11) 555-1189,390,8/19/2013 0:00,542767,2896.25,11,Queso Cabrales,21,1 kg pkg.,FALSE,5,Cooperativa de Quesos 'Las Cabras',Antonio del Valle Saavedra,Oviedo,Spain,(98) 598 76 54,NULL
62,L?cia,Carvalho,Sao Paulo,Brazil,(11) 555-1189,390,8/19/2013 0:00,542767,2896.25,50,Valkoinen suklaa,16.25,12 - 100 g bars,FALSE,23,Karkki Oy,Anne Heikkonen,Lappeenranta,Finland,(953) 10956,NULL
62,L?cia,Carvalho,Sao Paulo,Brazil,(11) 555-1189,390,8/19/2013 0:00,542767,2896.25,56,Gnocchi di nonna Alice,38,24 - 250 g pkgs.,FALSE,26,Pasta Buttini s.r.l.,Giovanni Giudici,Salerno,Italy,(089) 6547665,(089) 6547667
47,Felipe,Izquierdo,I. de Margarita,Venezuela,(8) 34-56-12,391,8/20/2013 0:00,542768,2720.05,45,Rogede sild,9.5,1k pkg.,FALSE,21,Lyngbysild,Niels Petersen,Lyngby,Denmark,43844108,43844115
47,Felipe,Izquierdo,I. de Margarita,Venezuela,(8) 34-56-12,391,8/20/2013 0:00,542768,2720.05,65,Louisiana Fiery Hot Pepper Sauce,21.05,32 - 8 oz bottles,FALSE,2,New Orleans Cajun Delights,Shelley Burke,New Orleans,USA,(100) 555-4822,NULL
47,Felipe,Izquierdo,I. de Margarita,Venezuela,(8) 34-56-12,391,8/20/2013 0:00,542768,2720.05,72,Mozzarella di Giovanni,34.8,24 - 200 g pkgs.,FALSE,14,Formaggi Fortini s.r.l.,Elio Rossi,Ravenna,Italy,(0544) 60323,(0544) 60603
70,Jonas,Bergulfsen,Stavern,Norway,07-98 92 35,392,8/20/2013 0:00,542769,500,18,Carnarvon Tigers,62.5,16 kg pkg.,FALSE,7,"Pavlova, Ltd.",Ian Devling,Melbourne,Australia,(03) 444-2343,(03) 444-6588
86,Rita,Müller,Stuttgart,Germany,0711-020361,393,8/21/2013 0:00,542770,945,69,Gudbrandsdalsost,36,10 kg pkg.,FALSE,15,Norske Meierier,Beate Vileid,Sandvika,Norway,(0)2-953010,NULL
86,Rita,Müller,Stuttgart,Germany,0711-020361,393,8/21/2013 0:00,542770,945,70,Outback Lager,15,24 - 355 ml bottles,FALSE,7,"Pavlova, Ltd.",Ian Devling,Melbourne,Australia,(03) 444-2343,(03) 444-6588
35,Carlos,Hern?ndez,San Crist?bal,Venezuela,(5) 555-1340,394,8/22/2013 0:00,542771,2054,2,Chang,19,24 - 12 oz bottles,FALSE,1,Exotic Liquids,Charlotte Cooper,London,UK,(171) 555-2222,NULL
35,Carlos,Hern?ndez,San Crist?bal,Venezuela,(5) 555-1340,394,8/22/2013 0:00,542771,2054,40,Boston Crab Meat,18.4,24 - 4 oz tins,FALSE,19,New England Seafood Cannery,Robb Merchant,Boston,USA,(617) 555-3267,(617) 555-3389
73,Jytte,Petersen,Kobenhavn,Denmark,31 12 34 56,395,8/22/2013 0:00,542772,870,21,Sir Rodney's Scones,10,24 pkgs. x 4 pieces,FALSE,8,"Specialty Biscuits, Ltd.",Peter Wilson,Manchester,UK,(161) 555-4448,NULL
73,Jytte,Petersen,Kobenhavn,Denmark,31 12 34 56,395,8/22/2013 0:00,542772,870,61,Sirop d'érable,28.5,24 - 500 ml bottles,FALSE,29,Forêts d'érables,Chantal Goulet,Ste-Hyacinthe,Canada,(514) 555-2955,(514) 555-2921
1,Maria,Anders,Berlin,Germany,030-0074321,396,8/25/2013 0:00,542773,1086,28,R?ssle Sauerkraut,45.6,25 - 825 g cans,TRUE,12,Plutzer Lebensmittelgro?m?rkte AG,Martin Bein,Frankfurt,Germany,(069) 992755,NULL
1,Maria,Anders,Berlin,Germany,030-0074321,396,8/25/2013 0:00,542773,1086,39,Chartreuse verte,18,750 cc per bottle,FALSE,18,Aux joyeux ecclésiastiques,Guylène Nodier,Paris,France,(1) 03.83.00.68,(1) 03.83.00.62
1,Maria,Anders,Berlin,Germany,030-0074321,396,8/25/2013 0:00,542773,1086,46,Spegesild,12,4 - 450 g glasses,FALSE,21,Lyngbysild,Niels Petersen,Lyngby,Denmark,43844108,43844115
88,Paula,Parente,Resende,Brazil,(14) 555-8122,397,8/25/2013 0:00,542774,1422,18,Carnarvon Tigers,62.5,16 kg pkg.,FALSE,7,"Pavlova, Ltd.",Ian Devling,Melbourne,Australia,(03) 444-2343,(03) 444-6588
88,Paula,Parente,Resende,Brazil,(14) 555-8122,397,8/25/2013 0:00,542774,1422,43,Ipoh Coffee,46,16 - 500 g tins,FALSE,20,Leka Trading,Chandra Leka,Singapore,Singapore,555-8787,NULL
88,Paula,Parente,Resende,Brazil,(14) 555-8122,397,8/25/2013 0:00,542774,1422,46,Spegesild,12,4 - 450 g glasses,FALSE,21,Lyngbysild,Niels Petersen,Lyngby,Denmark,43844108,43844115
34,Mario,Pontes,Rio de Janeiro,Brazil,(21) 555-0091,398,8/26/2013 0:00,542775,1535,18,Carnarvon Tigers,62.5,16 kg pkg.,FALSE,7,"Pavlova, Ltd.",Ian Devling,Melbourne,Australia,(03) 444-2343,(03) 444-6588
34,Mario,Pontes,Rio de Janeiro,Brazil,(21) 555-0091,398,8/26/2013 0:00,542775,1535,36,Inlagd Sill,19,24 - 250 g  jars,FALSE,17,Svensk Sj?f?da AB,Michael Bj?rn,Stockholm,Sweden,08-123 45 67,NULL
37,Patricia,McKenna,Cork,Ireland,2967 542,399,8/27/2013 0:00,542776,1928,1,Chai,18,10 boxes x 20 bags,FALSE,1,Exotic Liquids,Charlotte Cooper,London,UK,(171) 555-2222,NULL
37,Patricia,McKenna,Cork,Ireland,2967 542,399,8/27/2013 0:00,542776,1928,10,Ikura,31,12 - 200 ml jars,FALSE,4,Tokyo Traders,Yoshi Nagase,Tokyo,Japan,(03) 3555-5011,NULL
37,Patricia,McKenna,Cork,Ireland,2967 542,399,8/27/2013 0:00,542776,1928,71,Flotemysost,21.5,10 - 500 g pkgs.,FALSE,15,Norske Meierier,Beate Vileid,Sandvika,Norway,(0)2-953010,NULL
37,Patricia,McKenna,Cork,Ireland,2967 542,399,8/27/2013 0:00,542776,1928,77,Original Frankfurter grüne So?e,13,12 boxes,FALSE,12,Plutzer Lebensmittelgro?m?rkte AG,Martin Bein,Frankfurt,Germany,(069) 992755,NULL
61,Bernardo,Batista,Rio de Janeiro,Brazil,(21) 555-4252,400,8/27/2013 0:00,542777,636,19,Teatime Chocolate Biscuits,9.2,10 boxes x 12 pieces,FALSE,8,"Specialty Biscuits, Ltd.",Peter Wilson,Manchester,UK,(161) 555-4448,NULL
61,Bernardo,Batista,Rio de Janeiro,Brazil,(21) 555-4252,400,8/27/2013 0:00,542777,636,39,Chartreuse verte,18,750 cc per bottle,FALSE,18,Aux joyeux ecclésiastiques,Guylène Nodier,Paris,France,(1) 03.83.00.68,(1) 03.83.00.62
67,Janete,Limeira,Rio de Janeiro,Brazil,(21) 555-3412,401,8/28/2013 0:00,542778,382.5,22,Gustaf's Kn?ckebr?d,21,24 - 500 g pkgs.,FALSE,9,PB Kn?ckebr?d AB,Lars Peterson,G?teborg,Sweden,031-987 65 43,031-987 65 91
67,Janete,Limeira,Rio de Janeiro,Brazil,(21) 555-3412,401,8/28/2013 0:00,542778,382.5,24,Guaran? Fant?stica,4.5,12 - 355 ml cans,TRUE,10,Refrescos Americanas LTDA,Carlos Diaz,Sao Paulo,Brazil,(11) 555 4640,NULL
50,Catherine,Dewey,Bruxelles,Belgium,(02) 201 24 67,402,8/28/2013 0:00,542779,1434,28,R?ssle Sauerkraut,45.6,25 - 825 g cans,TRUE,12,Plutzer Lebensmittelgro?m?rkte AG,Martin Bein,Frankfurt,Germany,(069) 992755,NULL
50,Catherine,Dewey,Bruxelles,Belgium,(02) 201 24 67,402,8/28/2013 0:00,542779,1434,72,Mozzarella di Giovanni,34.8,24 - 200 g pkgs.,FALSE,14,Formaggi Fortini s.r.l.,Elio Rossi,Ravenna,Italy,(0544) 60323,(0544) 60603
21,Aria,Cruz,Sao Paulo,Brazil,(11) 555-9857,403,8/29/2013 0:00,542780,1820.2,30,Nord-Ost Matjeshering,25.89,10 - 200 g glasses,FALSE,13,Nord-Ost-Fisch Handelsgesellschaft mbH,Sven Petersen,Cuxhaven,Germany,(04721) 8713,(04721) 8714
21,Aria,Cruz,Sao Paulo,Brazil,(11) 555-9857,403,8/29/2013 0:00,542780,1820.2,53,Perth Pasties,32.8,48 pieces,TRUE,24,"G'day, Mate",Wendy Mackenzie,Sydney,Australia,(02) 555-5914,(02) 555-4873
21,Aria,Cruz,Sao Paulo,Brazil,(11) 555-9857,403,8/29/2013 0:00,542780,1820.2,54,Tourtière,7.45,16 pies,FALSE,25,Ma Maison,Jean-Guy Lauzon,Montréal,Canada,(514) 555-9022,NULL
86,Rita,Müller,Stuttgart,Germany,0711-020361,404,9/1/2013 0:00,542781,530.4,19,Teatime Chocolate Biscuits,9.2,10 boxes x 12 pieces,FALSE,8,"Specialty Biscuits, Ltd.",Peter Wilson,Manchester,UK,(161) 555-4448,NULL
86,Rita,Müller,Stuttgart,Germany,0711-020361,404,9/1/2013 0:00,542781,530.4,22,Gustaf's Kn?ckebr?d,21,24 - 500 g pkgs.,FALSE,9,PB Kn?ckebr?d AB,Lars Peterson,G?teborg,Sweden,031-987 65 43,031-987 65 91
31,André,Fonseca,Campinas,Brazil,(11) 555-9482,405,9/1/2013 0:00,542782,331.78,30,Nord-Ost Matjeshering,25.89,10 - 200 g glasses,FALSE,13,Nord-Ost-Fisch Handelsgesellschaft mbH,Sven Petersen,Cuxhaven,Germany,(04721) 8713,(04721) 8714
31,André,Fonseca,Campinas,Brazil,(11) 555-9482,405,9/1/2013 0:00,542782,331.78,42,Singaporean Hokkien Fried Mee,14,32 - 1 kg pkgs.,TRUE,20,Leka Trading,Chandra Leka,Singapore,Singapore,555-8787,NULL
25,Peter,Franken,München,Germany,089-0877310,406,9/2/2013 0:00,542783,1203.5,16,Pavlova,17.45,32 - 500 g boxes,FALSE,7,"Pavlova, Ltd.",Ian Devling,Melbourne,Australia,(03) 444-2343,(03) 444-6588
25,Peter,Franken,München,Germany,089-0877310,406,9/2/2013 0:00,542783,1203.5,60,Camembert Pierrot,34,15 - 300 g rounds,FALSE,28,Gai pâturage,Eliane Noz,Annecy,France,38.76.98.06,38.76.98.58
5,Christina,Berglund,Lule?,Sweden,0921-12 34 65,407,9/2/2013 0:00,542784,668.7,4,Chef Anton's Cajun Seasoning,22,48 - 6 oz jars,FALSE,2,New Orleans Cajun Delights,Shelley Burke,New Orleans,USA,(100) 555-4822,NULL
5,Christina,Berglund,Lule?,Sweden,0921-12 34 65,407,9/2/2013 0:00,542784,668.7,39,Chartreuse verte,18,750 cc per bottle,FALSE,18,Aux joyeux ecclésiastiques,Guylène Nodier,Paris,France,(1) 03.83.00.68,(1) 03.83.00.62
5,Christina,Berglund,Lule?,Sweden,0921-12 34 65,407,9/2/2013 0:00,542784,668.7,54,Tourtière,7.45,16 pies,FALSE,25,Ma Maison,Jean-Guy Lauzon,Montréal,Canada,(514) 555-9022,NULL
66,Maurizio,Moroni,Reggio Emilia,Italy,0522-556721,408,9/3/2013 0:00,542785,193,41,Jack's New England Clam Chowder,9.65,12 - 12 oz cans,FALSE,19,New England Seafood Cannery,Robb Merchant,Boston,USA,(617) 555-3267,(617) 555-3389
32,Howard,Snyder,Eugene,USA,(503) 555-7555,409,9/4/2013 0:00,542786,671.35,14,Tofu,23.25,40 - 100 g pkgs.,FALSE,6,Mayumi's,Mayumi Ohno,Osaka,Japan,(06) 431-7877,NULL
32,Howard,Snyder,Eugene,USA,(503) 555-7555,409,9/4/2013 0:00,542786,671.35,44,Gula Malacca,19.45,20 - 2 kg bags,FALSE,20,Leka Trading,Chandra Leka,Singapore,Singapore,555-8787,NULL
32,Howard,Snyder,Eugene,USA,(503) 555-7555,409,9/4/2013 0:00,542786,671.35,47,Zaanse koeken,9.5,10 - 4 oz boxes,FALSE,22,Zaanse Snoepfabriek,Dirk Luchte,Zaandam,Netherlands,(12345) 1212,(12345) 1210
71,Jose,Pavarotti,Boise,USA,(208) 555-8097,410,9/4/2013 0:00,542787,4371.6,15,Genen Shouyu,15.5,24 - 250 ml bottles,FALSE,6,Mayumi's,Mayumi Ohno,Osaka,Japan,(06) 431-7877,NULL
71,Jose,Pavarotti,Boise,USA,(208) 555-8097,410,9/4/2013 0:00,542787,4371.6,41,Jack's New England Clam Chowder,9.65,12 - 12 oz cans,FALSE,19,New England Seafood Cannery,Robb Merchant,Boston,USA,(617) 555-3267,(617) 555-3389
71,Jose,Pavarotti,Boise,USA,(208) 555-8097,410,9/4/2013 0:00,542787,4371.6,46,Spegesild,12,4 - 450 g glasses,FALSE,21,Lyngbysild,Niels Petersen,Lyngby,Denmark,43844108,43844115
71,Jose,Pavarotti,Boise,USA,(208) 555-8097,410,9/4/2013 0:00,542787,4371.6,47,Zaanse koeken,9.5,10 - 4 oz boxes,FALSE,22,Zaanse Snoepfabriek,Dirk Luchte,Zaandam,Netherlands,(12345) 1212,(12345) 1210
71,Jose,Pavarotti,Boise,USA,(208) 555-8097,410,9/4/2013 0:00,542787,4371.6,56,Gnocchi di nonna Alice,38,24 - 250 g pkgs.,FALSE,26,Pasta Buttini s.r.l.,Giovanni Giudici,Salerno,Italy,(089) 6547665,(089) 6547667
71,Jose,Pavarotti,Boise,USA,(208) 555-8097,410,9/4/2013 0:00,542787,4371.6,60,Camembert Pierrot,34,15 - 300 g rounds,FALSE,28,Gai pâturage,Eliane Noz,Annecy,France,38.76.98.06,38.76.98.58
63,Horst,Kloss,Cunewalde,Germany,0372-035188,411,9/5/2013 0:00,542788,4668,21,Sir Rodney's Scones,10,24 pkgs. x 4 pieces,FALSE,8,"Specialty Biscuits, Ltd.",Peter Wilson,Manchester,UK,(161) 555-4448,NULL
63,Horst,Kloss,Cunewalde,Germany,0372-035188,411,9/5/2013 0:00,542788,4668,40,Boston Crab Meat,18.4,24 - 4 oz tins,FALSE,19,New England Seafood Cannery,Robb Merchant,Boston,USA,(617) 555-3267,(617) 555-3389
63,Horst,Kloss,Cunewalde,Germany,0372-035188,411,9/5/2013 0:00,542788,4668,60,Camembert Pierrot,34,15 - 300 g rounds,FALSE,28,Gai pâturage,Eliane Noz,Annecy,France,38.76.98.06,38.76.98.58
63,Horst,Kloss,Cunewalde,Germany,0372-035188,411,9/5/2013 0:00,542788,4668,77,Original Frankfurter grüne So?e,13,12 boxes,FALSE,12,Plutzer Lebensmittelgro?m?rkte AG,Martin Bein,Frankfurt,Germany,(069) 992755,NULL
62,L?cia,Carvalho,Sao Paulo,Brazil,(11) 555-1189,412,9/5/2013 0:00,542789,1291.6,31,Gorgonzola Telino,12.5,12 - 100 g pkgs,FALSE,14,Formaggi Fortini s.r.l.,Elio Rossi,Ravenna,Italy,(0544) 60323,(0544) 60603
62,L?cia,Carvalho,Sao Paulo,Brazil,(11) 555-1189,412,9/5/2013 0:00,542789,1291.6,40,Boston Crab Meat,18.4,24 - 4 oz tins,FALSE,19,New England Seafood Cannery,Robb Merchant,Boston,USA,(617) 555-3267,(617) 555-3389
62,L?cia,Carvalho,Sao Paulo,Brazil,(11) 555-1189,412,9/5/2013 0:00,542789,1291.6,70,Outback Lager,15,24 - 355 ml bottles,FALSE,7,"Pavlova, Ltd.",Ian Devling,Melbourne,Australia,(03) 444-2343,(03) 444-6588
36,Yoshi,Latimer,Elgin,USA,(503) 555-6874,413,9/8/2013 0:00,542790,1701,20,Sir Rodney's Marmalade,81,30 gift boxes,FALSE,8,"Specialty Biscuits, Ltd.",Peter Wilson,Manchester,UK,(161) 555-4448,NULL
37,Patricia,McKenna,Cork,Ireland,2967 542,414,9/9/2013 0:00,542791,703.25,39,Chartreuse verte,18,750 cc per bottle,FALSE,18,Aux joyeux ecclésiastiques,Guylène Nodier,Paris,France,(1) 03.83.00.68,(1) 03.83.00.62
37,Patricia,McKenna,Cork,Ireland,2967 542,414,9/9/2013 0:00,542791,703.25,58,Escargots de Bourgogne,13.25,24 pieces,FALSE,27,Escargots Nouveaux,Marie Delamare,Montceau,France,85.57.00.07,NULL
48,Fran,Wilson,Portland,USA,(503) 555-9573,415,9/9/2013 0:00,542792,125,68,Scottish Longbreads,12.5,10 boxes x 8 pieces,FALSE,8,"Specialty Biscuits, Ltd.",Peter Wilson,Manchester,UK,(161) 555-4448,NULL
9,Laurence,Lebihan,Marseille,France,91.24.45.40,416,9/10/2013 0:00,542793,2032,40,Boston Crab Meat,18.4,24 - 4 oz tins,FALSE,19,New England Seafood Cannery,Robb Merchant,Boston,USA,(617) 555-3267,(617) 555-3389
9,Laurence,Lebihan,Marseille,France,91.24.45.40,416,9/10/2013 0:00,542793,2032,42,Singaporean Hokkien Fried Mee,14,32 - 1 kg pkgs.,TRUE,20,Leka Trading,Chandra Leka,Singapore,Singapore,555-8787,NULL
9,Laurence,Lebihan,Marseille,France,91.24.45.40,416,9/10/2013 0:00,542793,2032,51,Manjimup Dried Apples,53,50 - 300 g pkgs.,FALSE,24,"G'day, Mate",Wendy Mackenzie,Sydney,Australia,(02) 555-5914,(02) 555-4873
28,Lino,Rodriguez,Lisboa,Portugal,(1) 354-2534,417,9/10/2013 0:00,542794,1515.75,10,Ikura,31,12 - 200 ml jars,FALSE,4,Tokyo Traders,Yoshi Nagase,Tokyo,Japan,(03) 3555-5011,NULL
28,Lino,Rodriguez,Lisboa,Portugal,(1) 354-2534,417,9/10/2013 0:00,542794,1515.75,56,Gnocchi di nonna Alice,38,24 - 250 g pkgs.,FALSE,26,Pasta Buttini s.r.l.,Giovanni Giudici,Salerno,Italy,(089) 6547665,(089) 6547667
28,Lino,Rodriguez,Lisboa,Portugal,(1) 354-2534,417,9/10/2013 0:00,542794,1515.75,65,Louisiana Fiery Hot Pepper Sauce,21.05,32 - 8 oz bottles,FALSE,2,New Orleans Cajun Delights,Shelley Burke,New Orleans,USA,(100) 555-4822,NULL
48,Fran,Wilson,Portland,USA,(503) 555-9573,418,9/11/2013 0:00,542795,1295,51,Manjimup Dried Apples,53,50 - 300 g pkgs.,FALSE,24,"G'day, Mate",Wendy Mackenzie,Sydney,Australia,(02) 555-5914,(02) 555-4873
48,Fran,Wilson,Portland,USA,(503) 555-9573,418,9/11/2013 0:00,542795,1295,59,Raclette Courdavault,55,5 kg pkg.,FALSE,28,Gai pâturage,Eliane Noz,Annecy,France,38.76.98.06,38.76.98.58
48,Fran,Wilson,Portland,USA,(503) 555-9573,418,9/11/2013 0:00,542795,1295,76,Lakkalik??ri,18,500 ml,FALSE,23,Karkki Oy,Anne Heikkonen,Lappeenranta,Finland,(953) 10956,NULL
68,Michael,Holz,Genève,Switzerland,0897-034214,419,9/12/2013 0:00,542796,4666.94,29,Thüringer Rostbratwurst,123.79,50 bags x 30 sausgs.,TRUE,12,Plutzer Lebensmittelgro?m?rkte AG,Martin Bein,Frankfurt,Germany,(069) 992755,NULL
68,Michael,Holz,Genève,Switzerland,0897-034214,419,9/12/2013 0:00,542796,4666.94,65,Louisiana Fiery Hot Pepper Sauce,21.05,32 - 8 oz bottles,FALSE,2,New Orleans Cajun Delights,Shelley Burke,New Orleans,USA,(100) 555-4822,NULL
20,Roland,Mendel,Graz,Austria,7675-3425,420,9/12/2013 0:00,542797,1921,69,Gudbrandsdalsost,36,10 kg pkg.,FALSE,15,Norske Meierier,Beate Vileid,Sandvika,Norway,(0)2-953010,NULL
20,Roland,Mendel,Graz,Austria,7675-3425,420,9/12/2013 0:00,542797,1921,71,Flotemysost,21.5,10 - 500 g pkgs.,FALSE,15,Norske Meierier,Beate Vileid,Sandvika,Norway,(0)2-953010,NULL
86,Rita,Müller,Stuttgart,Germany,0711-020361,421,9/15/2013 0:00,542798,694.75,31,Gorgonzola Telino,12.5,12 - 100 g pkgs,FALSE,14,Formaggi Fortini s.r.l.,Elio Rossi,Ravenna,Italy,(0544) 60323,(0544) 60603
86,Rita,Müller,Stuttgart,Germany,0711-020361,421,9/15/2013 0:00,542798,694.75,55,Pâté chinois,24,24 boxes x 2 pies,FALSE,25,Ma Maison,Jean-Guy Lauzon,Montréal,Canada,(514) 555-9022,NULL
86,Rita,Müller,Stuttgart,Germany,0711-020361,421,9/15/2013 0:00,542798,694.75,64,Wimmers gute Semmelkn?del,33.25,20 bags x 4 pieces,FALSE,12,Plutzer Lebensmittelgro?m?rkte AG,Martin Bein,Frankfurt,Germany,(069) 992755,NULL
73,Jytte,Petersen,Kobenhavn,Denmark,31 12 34 56,422,9/15/2013 0:00,542799,570,36,Inlagd Sill,19,24 - 250 g  jars,FALSE,17,Svensk Sj?f?da AB,Michael Bj?rn,Stockholm,Sweden,08-123 45 67,NULL
25,Peter,Franken,München,Germany,089-0877310,423,9/16/2013 0:00,542800,2301.75,23,Tunnbr?d,9,12 - 250 g pkgs.,FALSE,9,PB Kn?ckebr?d AB,Lars Peterson,G?teborg,Sweden,031-987 65 43,031-987 65 91
25,Peter,Franken,München,Germany,089-0877310,423,9/16/2013 0:00,542800,2301.75,46,Spegesild,12,4 - 450 g glasses,FALSE,21,Lyngbysild,Niels Petersen,Lyngby,Denmark,43844108,43844115
25,Peter,Franken,München,Germany,089-0877310,423,9/16/2013 0:00,542800,2301.75,67,Laughing Lumberjack Lager,14,24 - 12 oz bottles,FALSE,16,Bigfoot Breweries,Cheryl Saylor,Bend,USA,(503) 555-9931,NULL
25,Peter,Franken,München,Germany,089-0877310,423,9/16/2013 0:00,542800,2301.75,73,R?d Kaviar,15,24 - 150 g jars,FALSE,17,Svensk Sj?f?da AB,Michael Bj?rn,Stockholm,Sweden,08-123 45 67,NULL
25,Peter,Franken,München,Germany,089-0877310,423,9/16/2013 0:00,542800,2301.75,75,Rh?nbr?u Klosterbier,7.75,24 - 0.5 l bottles,FALSE,12,Plutzer Lebensmittelgro?m?rkte AG,Martin Bein,Frankfurt,Germany,(069) 992755,NULL
26,Carine,Schmitt,Nantes,France,40.32.21.21,424,9/17/2013 0:00,542801,920.1,16,Pavlova,17.45,32 - 500 g boxes,FALSE,7,"Pavlova, Ltd.",Ian Devling,Melbourne,Australia,(03) 444-2343,(03) 444-6588
26,Carine,Schmitt,Nantes,France,40.32.21.21,424,9/17/2013 0:00,542801,920.1,62,Tarte au sucre,49.3,48 pies,FALSE,29,Forêts d'érables,Chantal Goulet,Ste-Hyacinthe,Canada,(514) 555-2955,(514) 555-2921
26,Carine,Schmitt,Nantes,France,40.32.21.21,424,9/17/2013 0:00,542801,920.1,65,Louisiana Fiery Hot Pepper Sauce,21.05,32 - 8 oz bottles,FALSE,2,New Orleans Cajun Delights,Shelley Burke,New Orleans,USA,(100) 555-4822,NULL
5,Christina,Berglund,Lule?,Sweden,0921-12 34 65,425,9/17/2013 0:00,542802,4210.5,38,Côte de Blaye,263.5,12 - 75 cl bottles,FALSE,18,Aux joyeux ecclésiastiques,Guylène Nodier,Paris,France,(1) 03.83.00.68,(1) 03.83.00.62
5,Christina,Berglund,Lule?,Sweden,0921-12 34 65,425,9/17/2013 0:00,542802,4210.5,71,Flotemysost,21.5,10 - 500 g pkgs.,FALSE,15,Norske Meierier,Beate Vileid,Sandvika,Norway,(0)2-953010,NULL
90,Matti,Karttunen,Helsinki,Finland,90-224 8858,426,9/18/2013 0:00,542803,412.35,16,Pavlova,17.45,32 - 500 g boxes,FALSE,7,"Pavlova, Ltd.",Ian Devling,Melbourne,Australia,(03) 444-2343,(03) 444-6588
90,Matti,Karttunen,Helsinki,Finland,90-224 8858,426,9/18/2013 0:00,542803,412.35,42,Singaporean Hokkien Fried Mee,14,32 - 1 kg pkgs.,TRUE,20,Leka Trading,Chandra Leka,Singapore,Singapore,555-8787,NULL
90,Matti,Karttunen,Helsinki,Finland,90-224 8858,426,9/18/2013 0:00,542803,412.35,43,Ipoh Coffee,46,16 - 500 g tins,FALSE,20,Leka Trading,Chandra Leka,Singapore,Singapore,555-8787,NULL
38,Helen,Bennett,Cowes,UK,(198) 555-8888,427,9/18/2013 0:00,542804,45,23,Tunnbr?d,9,12 - 250 g pkgs.,FALSE,9,PB Kn?ckebr?d AB,Lars Peterson,G?teborg,Sweden,031-987 65 43,031-987 65 91
25,Peter,Franken,München,Germany,089-0877310,428,9/19/2013 0:00,542805,1423,14,Tofu,23.25,40 - 100 g pkgs.,FALSE,6,Mayumi's,Mayumi Ohno,Osaka,Japan,(06) 431-7877,NULL
25,Peter,Franken,München,Germany,089-0877310,428,9/19/2013 0:00,542805,1423,53,Perth Pasties,32.8,48 pieces,TRUE,24,"G'day, Mate",Wendy Mackenzie,Sydney,Australia,(02) 555-5914,(02) 555-4873
25,Peter,Franken,München,Germany,089-0877310,428,9/19/2013 0:00,542805,1423,58,Escargots de Bourgogne,13.25,24 pieces,FALSE,27,Escargots Nouveaux,Marie Delamare,Montceau,France,85.57.00.07,NULL
80,Miguel,Angel Paolino,México D.F.,Mexico,(5) 555-2933,429,9/22/2013 0:00,542806,534.85,10,Ikura,31,12 - 200 ml jars,FALSE,4,Tokyo Traders,Yoshi Nagase,Tokyo,Japan,(03) 3555-5011,NULL
80,Miguel,Angel Paolino,México D.F.,Mexico,(5) 555-2933,429,9/22/2013 0:00,542806,534.85,19,Teatime Chocolate Biscuits,9.2,10 boxes x 12 pieces,FALSE,8,"Specialty Biscuits, Ltd.",Peter Wilson,Manchester,UK,(161) 555-4448,NULL
80,Miguel,Angel Paolino,México D.F.,Mexico,(5) 555-2933,429,9/22/2013 0:00,542806,534.85,44,Gula Malacca,19.45,20 - 2 kg bags,FALSE,20,Leka Trading,Chandra Leka,Singapore,Singapore,555-8787,NULL
3,Antonio,Moreno,México D.F.,Mexico,(5) 555-3932,430,9/22/2013 0:00,542807,956.9,26,Gumb?r Gummib?rchen,31.23,100 - 250 g bags,FALSE,11,Heli Sü?waren GmbH & Co. KG,Petra Winkler,Berlin,Germany,(010) 9984510,NULL
3,Antonio,Moreno,México D.F.,Mexico,(5) 555-3932,430,9/22/2013 0:00,542807,956.9,33,Geitost,2.5,500 g,FALSE,15,Norske Meierier,Beate Vileid,Sandvika,Norway,(0)2-953010,NULL
71,Jose,Pavarotti,Boise,USA,(208) 555-8097,431,9/23/2013 0:00,542808,5256.5,12,Queso Manchego La Pastora,38,10 - 500 g pkgs.,FALSE,5,Cooperativa de Quesos 'Las Cabras',Antonio del Valle Saavedra,Oviedo,Spain,(98) 598 76 54,NULL
71,Jose,Pavarotti,Boise,USA,(208) 555-8097,431,9/23/2013 0:00,542808,5256.5,33,Geitost,2.5,500 g,FALSE,15,Norske Meierier,Beate Vileid,Sandvika,Norway,(0)2-953010,NULL
71,Jose,Pavarotti,Boise,USA,(208) 555-8097,431,9/23/2013 0:00,542808,5256.5,41,Jack's New England Clam Chowder,9.65,12 - 12 oz cans,FALSE,19,New England Seafood Cannery,Robb Merchant,Boston,USA,(617) 555-3267,(617) 555-3389
71,Jose,Pavarotti,Boise,USA,(208) 555-8097,431,9/23/2013 0:00,542808,5256.5,54,Tourtière,7.45,16 pies,FALSE,25,Ma Maison,Jean-Guy Lauzon,Montréal,Canada,(514) 555-9022,NULL
7,Frédérique,Citeaux,Strasbourg,France,88.60.15.31,432,9/23/2013 0:00,542809,660,59,Raclette Courdavault,55,5 kg pkg.,FALSE,28,Gai pâturage,Eliane Noz,Annecy,France,38.76.98.06,38.76.98.58
